Date,Time,Chain,Tx hash,Link,Tx type,Related addr,Asset,Amount
21/02/2024,16:52:21,matic,0xc188e0d6817b06c2ed32866ae7eabeae7ac6aa8757992a0c51483062e8402100,https://polygonscan.com/tx/0xc188e0d6817b06c2ed32866ae7eabeae7ac6aa8757992a0c51483062e8402100,send,0x0571325cd46718cd9445f082332a4fd9a21b8498,USDC,-2.490523
21/12/2023,18:30:51,linea,0x264b9e647cdb78de132a921928347b209ddbcdec8592e639c2da978ad8440ccf,https://lineascan.build/tx/0x264b9e647cdb78de132a921928347b209ddbcdec8592e639c2da978ad8440ccf,send,0x0571325cd46718cd9445f082332a4fd9a21b8498,ETH,-0.01
19/12/2023,13:39:55,linea,0xf0c94b47d76759862074b9d9e92be3b9ddf973e6d98656168a9b401526baf297,https://lineascan.build/tx/0xf0c94b47d76759862074b9d9e92be3b9ddf973e6d98656168a9b401526baf297,send,0x0571325cd46718cd9445f082332a4fd9a21b8498,USDC,-17
16/12/2023,16:47:25,linea,0x10a5076192af749371d98763b0631f6f67e3b3f9e916cbdb6e265056acc1481b,https://lineascan.build/tx/0x10a5076192af749371d98763b0631f6f67e3b3f9e916cbdb6e265056acc1481b,receive,0x0571325cd46718cd9445f082332a4fd9a21b8498,USDC,17
13/12/2023,00:43:52,nova,0x3c66f91130c2484d44f7dc09d16b2216a55126bfc6cc22e0f0341b70d38f4dcd,https://nova.arbiscan.io/tx/0x3c66f91130c2484d44f7dc09d16b2216a55126bfc6cc22e0f0341b70d38f4dcd,send,0x0571325cd46718cd9445f082332a4fd9a21b8498,ETH,-0.001970199184281556
09/12/2023,13:00:49,linea,0xc393963e972a17eefaba9eebef3352e97c904642f8b17242bdfc767a28074281,https://lineascan.build/tx/0xc393963e972a17eefaba9eebef3352e97c904642f8b17242bdfc767a28074281,send,0x0571325cd46718cd9445f082332a4fd9a21b8498,wstETH,-0.0113062558430122
25/08/2023,21:30:19,ftm,0x686ccdc582796f3cfb17fe5521b526952edd82d178591e175541e9217abe38a3,https://ftmscan.com/tx/0x686ccdc582796f3cfb17fe5521b526952edd82d178591e175541e9217abe38a3,receive,0x0571325cd46718cd9445f082332a4fd9a21b8498,MERK,0.1
14/08/2023,13:19:59,matic,0xbc3c4ff45d26f31f8a1f5d695764a6fa8adfc1659ee5c2bc3f35dd2e495fe1af,https://polygonscan.com/tx/0xbc3c4ff45d26f31f8a1f5d695764a6fa8adfc1659ee5c2bc3f35dd2e495fe1af,send,0x0571325cd46718cd9445f082332a4fd9a21b8498,USDC,-100
30/01/2023,09:29:23,eth,0x38841705d2ad4055665c3a6f09cce04b216bf1fbeff31fe737aba7c626dd7ca9,https://etherscan.io/tx/0x38841705d2ad4055665c3a6f09cce04b216bf1fbeff31fe737aba7c626dd7ca9,receive,0x082c60693dd830bbd7a4d521751b215ad575bb07,ETH,0.001788962567175
27/07/2023,02:53:23,dfk,0x9f6cebe005de48ec8db7c27433b192e09836ce8a71961b2ff15307daf166dab6,https://subnets.avax.network/defi-kingdoms/dfk-chain/explorer/tx/0x9f6cebe005de48ec8db7c27433b192e09836ce8a71961b2ff15307daf166dab6,send,0x1551c927bc45c0d074831fa61815c30d4afbf7bb,JEWEL,-1
25/07/2023,21:03:43,dfk,0xda90b9080358833facbb4b8503a41187eb39f54edb3851db41d05c5af95047e7,https://subnets.avax.network/defi-kingdoms/dfk-chain/explorer/tx/0xda90b9080358833facbb4b8503a41187eb39f54edb3851db41d05c5af95047e7,send,0x1551c927bc45c0d074831fa61815c30d4afbf7bb,DFKGOLD,-10
12/04/2023,18:35:16,bsc,0x26ead542d7050a0777693e74d8c4004366b549897f0f828038b8fb31294125c1,https://bscscan.com/tx/0x26ead542d7050a0777693e74d8c4004366b549897f0f828038b8fb31294125c1,send,0x1551c927bc45c0d074831fa61815c30d4afbf7bb,BNB,-0.026703
21/08/2023,03:50:03,celo,0x07e0c2db0ce0bf77a94bc79cbb0180398a2bd50ac17c41c9ccf3757a0240f388,https://celoscan.io/tx/0x07e0c2db0ce0bf77a94bc79cbb0180398a2bd50ac17c41c9ccf3757a0240f388,send,0x17feb707cbd1126628e205da0e3ae7941ee128c1,CELO,-0.15
23/02/2023,22:34:03,matic,0xbd09d30bf65a215d32e63858ed7dbcdeebade0c9ec5f030c25155f4a7ca51faf,https://polygonscan.com/tx/0xbd09d30bf65a215d32e63858ed7dbcdeebade0c9ec5f030c25155f4a7ca51faf,send,0x3c43dcc454bf6b66822c9a44a1e4e09d19754509,CLGM,-1
27/07/2023,02:54:02,dfk,0x47a4e38fc911613e21aa2951bd21ff01618ae2c66f2617378b7746f17a6af149,https://subnets.avax.network/defi-kingdoms/dfk-chain/explorer/tx/0x47a4e38fc911613e21aa2951bd21ff01618ae2c66f2617378b7746f17a6af149,send,0x3d83412902d587c89280eff64c85304a7162504c,JEWEL,-1
25/07/2023,21:28:34,dfk,0x8ff2650fb02e5d2b09b9329013f5f9a395e2797609e744fef14eac7ae5c2f2bd,https://subnets.avax.network/defi-kingdoms/dfk-chain/explorer/tx/0x8ff2650fb02e5d2b09b9329013f5f9a395e2797609e744fef14eac7ae5c2f2bd,send,0x3d83412902d587c89280eff64c85304a7162504c,DFKGOLD,-10
21/08/2023,03:56:23,celo,0x00c1241a14f2cae323478bbc9a7dc3ed23d104977aae94094775ec14cae15c0b,https://celoscan.io/tx/0x00c1241a14f2cae323478bbc9a7dc3ed23d104977aae94094775ec14cae15c0b,send,0x45455ae153a11fbb112b461463dadb480e96742d,CELO,-0.15
21/08/2023,03:44:53,celo,0x53f3ca3a61eb0d14a7b4af449274828bb7958af8c8740c8aff61aec66f0de664,https://celoscan.io/tx/0x53f3ca3a61eb0d14a7b4af449274828bb7958af8c8740c8aff61aec66f0de664,send,0x4867a82503fe67e8c8dbd87f86c15dd178221560,CELO,-0.15
21/08/2023,02:05:45,xdai,0x4658f2e4531273914d3f006da8cb1f4d843508e2881bbbff62aca22fa1ee5ff9,https://gnosisscan.io/tx/0x4658f2e4531273914d3f006da8cb1f4d843508e2881bbbff62aca22fa1ee5ff9,send,0x4867a82503fe67e8c8dbd87f86c15dd178221560,xDai,-0.08
